-2.20063 4.05823 0.00208448
-2.10188 4.10953 0.00236677
-2.00313 4.13717 0.0022295
-1.90438 4.19062 0.00227767
-1.80563 4.20705 0.00221991
-1.70688 4.22802 0.00222806
-1.60813 4.26953 0.00238128
-1.50938 4.28388 0.00249697
-1.41063 4.29641 0.00255132
-1.31188 4.33976 0.00235404
-1.21313 4.35237 0.0025913
-1.11438 4.3643 0.00242369
-1.01563 4.40446 0.00225118
-0.916875 4.41296 0.00250843
-0.818125 4.4291 0.00236046
-0.719375 4.46223 0.00271307
-0.620625 4.47664 0.00243672
-0.521875 4.48654 0.0024378
-0.423125 4.52038 0.00254904
-0.324375 4.52791 0.00256254
-0.225625 4.58073 0.00240452
-0.126875 4.60354 0.0025714
-0.028125 4.63046 0.00251556
0.070625 4.65462 0.00276221
0.169375 4.66438 0.00263914
0.268125 4.67804 0.00273975
0.366875 4.67733 0.00238012
0.465625 4.68313 0.0025904
0.564375 4.72135 0.00262915
0.663125 4.72475 0.00264028
0.761875 4.7441 0.00248926
0.860625 4.7634 0.00264715
0.959375 4.77217 0.00256835
1.05812 4.81 0.00263041
1.15687 4.81907 0.00264066
1.25562 4.83526 0.00262786
1.35437 4.86077 0.00240484
1.45312 4.86136 0.00240635
1.55187 4.89794 0.0026661
1.65062 4.90973 0.00254511
1.74937 4.93589 0.0027142
1.84812 4.95139 0.00229352
1.94687 4.96003 0.00244703
2.04562 4.98868 0.0027368
2.14437 4.99599 0.00269341
2.24312 5.0346 0.00261247
2.34187 5.04508 0.00293321
2.44062 5.06585 0.00290282
2.53937 5.08571 0.00249593
2.63812 5.10057 0.00270237
2.73687 5.1293 0.00275143
2.83562 5.13675 0.00274751
2.93437 5.17111 0.00251761
3.03312 5.18153 0.00302942
3.13187 5.20889 0.00275489
3.23062 5.22599 0.00283113
3.32937 5.24542 0.00267714
3.42812 5.27224 0.00263423
3.52687 5.29093 0.00274164
3.62562 5.30977 0.00265303
3.72437 5.3295 0.00281793
3.82312 5.35474 0.00273183
3.92187 5.37779 0.00277359
4.02062 5.39951 0.00270651
4.11937 5.4152 0.00266514
4.21812 5.44154 0.0026054
4.31687 5.46738 0.00281606
4.41562 5.48867 0.00298298
4.51437 5.51483 0.00297244
4.61313 5.53503 0.00288823
4.71187 5.55773 0.002747
4.81062 5.58271 0.00270646
4.90937 5.60805 0.00289785
5.00812 5.63714 0.00266935
5.10687 5.66102 0.00289256
5.20562 5.68332 0.00284503
5.30437 5.71073 0.00271532
5.40312 5.73799 0.0027917
5.50188 5.76964 0.00271202
5.60062 5.79677 0.00302433
5.69937 5.81996 0.00277547
5.79812 5.84649 0.00274127
5.89687 5.87611 0.00283081
5.99562 5.89954 0.00288441
6.09437 5.9278 0.00302139
6.19312 5.95701 0.0030229
6.29187 5.98936 0.00290533
6.39062 6.01645 0.00274052
6.48937 6.0471 0.00270224
6.58812 6.08683 0.00285302
6.68687 6.1165 0.00297971
6.78562 6.14837 0.00261972
6.88437 6.17597 0.00310164
6.98312 6.21416 0.00281962
7.08187 6.24428 0.0029806
7.18062 6.27792 0.0029905
7.27937 6.30807 0.0029168
7.37812 6.34679 0.00306925
7.47687 6.38337 0.00284322
7.57562 6.41799 0.00302302
7.67437 6.4618 0.00327269
7.77312 6.50232 0.00307021
7.87187 6.54082 0.00296857
7.97062 6.57556 0.00321924
8.06937 6.62578 0.00301029
8.16812 6.66598 0.0029779
8.26687 6.70955 0.00337998
8.36562 6.75383 0.00319557
8.46437 6.79818 0.00305311
8.56312 6.84292 0.00314745
8.66187 6.89548 0.00325104
8.76062 6.94261 0.0031925
8.85937 6.98869 0.00328752
8.95812 7.03707 0.0030161
9.05687 7.09371 0.00282944
9.15562 7.14718 0.00308002
9.25437 7.19673 0.00326524
9.35312 7.25517 0.00319834
9.45187 7.31098 0.00306099
9.55062 7.37033 0.00314295
9.64937 7.43323 0.00325551
9.74812 7.49944 0.00322833
9.84687 7.55562 0.00317673
9.94562 7.62558 0.00321946
10.0444 7.6894 0.00301035
10.1431 7.76012 0.00310581
10.2419 7.83076 0.00299789
10.3406 7.9056 0.00328502
10.4394 7.98292 0.00351489
10.5381 8.05946 0.0031604
10.6369 8.13536 0.00313346
10.7356 8.23002 0.0032839
10.8344 8.31293 0.00317541
10.9331 8.40476 0.00321935
11.0319 8.50265 0.00350188
11.1306 8.59917 0.00325944
11.2294 8.69207 0.00334931
11.3281 8.79934 0.00353649
11.4269 8.9094 0.0033734
11.5256 9.0149 0.00313632
11.6244 9.13922 0.00328907
11.7231 9.26415 0.00352492
11.8219 9.38703 0.00331383
11.9206 9.5298 0.00336641
12.0194 9.66787 0.00324073
12.1181 9.82462 0.00381154
12.2169 9.97542 0.00377251
12.3156 10.1485 0.00374407
12.4144 10.322 0.00371532
12.5131 10.5102 0.00347957
12.6119 10.7098 0.00358262
12.7106 10.9203 0.00398243
12.8094 11.1451 0.00351788
12.9081 11.4023 0.00380009
13.0069 11.6638 0.00353872
13.1056 11.9515 0.00384187
13.2044 12.262 0.00385677
13.3031 12.593 0.00369029
13.4019 12.977 0.00373014
13.5006 13.3888 0.0043182
13.5994 13.8405 0.00381862
13.6981 14.369 0.00366819
13.7969 14.9454 0.00429678
13.8956 15.6233 0.00415702
13.9944 16.4048 0.00442476
14.0931 17.3158 0.00472844
14.1919 18.4389 0.00480806
14.2906 19.8153 0.00459979
14.3894 21.6011 0.00465092
14.4881 24.0046 0.0053677
14.5869 27.3261 0.00611314
14.6856 31.8945 0.00717126
14.7844 37.9857 0.00871842
14.8831 45.6296 0.0104448
14.9819 54.6931 0.0118167
15.0806 64.839 0.0160834
15.1794 75.641 0.0204109
15.2781 86.6432 0.0282719
15.3769 97.6398 0.0434404
15.4756 108.419 0.0693033
15.5744 118.027 0.120284
15.6731 124.109 0.207447
15.7719 119.819 0.504731
15.8706 100.229 0.838015
15.9694 81.2892 1.00024
16.0681 73.7627 1.02103
16.1669 73.1264 1.11182
16.2656 71.1047 1.15051
16.3644 71.5396 1.02335
16.4631 71.1963 1.15939
16.5619 71.3545 1.08359
16.6606 71.6964 1.09646
16.7594 72.3617 1.10549
16.8581 72.3517 1.12891
16.9569 72.8196 1.16381
17.0556 71.43 1.1404
17.1544 71.1142 1.0854
17.2531 70.5082 1.17321
17.3519 71.6063 1.14643
17.4506 70.9977 1.06991
